transaction_id,account_id,transaction_type,transaction_date,transaction_mode,transaction_amount,remarks,currency
9595,176,Deposit,"2025-07-16 18:54:36",ATM,86873.00,"Deposit transaction",INR
9596,269,Withdrawal,"2025-11-17 18:54:36",ATM,47502.00,"Withdrawal transaction",INR
9597,47,Loan_payment,"2025-12-28 18:54:36",Online,82739.00,"Loan_payment transaction",INR
9598,62,Withdrawal,"2025-04-10 18:54:36",Cheque,34672.00,"Withdrawal transaction",INR
9599,108,Loan_payment,"2025-08-16 18:54:36",Cheque,73285.00,"Loan_payment transaction",INR
9600,336,Deposit,"2026-01-26 18:54:36",Online,53100.00,"Deposit transaction",INR
9601,264,Deposit,"2025-11-25 18:54:36",Online,99987.00,"Deposit transaction",INR
9602,253,Loan_payment,"2025-03-29 18:54:36",ATM,35988.00,"Loan_payment transaction",INR
9603,65,Deposit,"2026-01-26 18:54:36",Cheque,12272.00,"Deposit transaction",INR
9604,167,Deposit,"2025-04-17 18:54:36",Online,84574.00,"Deposit transaction",INR
9605,173,Transfer,"2025-05-01 18:54:36",Online,58275.00,"Transfer transaction",INR
9606,127,Loan_payment,"2025-08-23 18:54:36",Online,14736.00,"Loan_payment transaction",INR
9607,283,Transfer,"2025-12-03 18:54:36",ATM,94756.00,"Transfer transaction",INR
9608,9,Withdrawal,"2025-10-07 18:54:36",ATM,50482.00,"Withdrawal transaction",INR
9609,236,Deposit,"2025-09-22 18:54:36",Cash,75644.00,"Deposit transaction",INR
9610,257,Transfer,"2025-11-30 18:54:36",Cash,88357.00,"Transfer transaction",INR
9611,210,Loan_payment,"2026-01-07 18:54:36",NEFT,88817.00,"Loan_payment transaction",INR
9612,249,Transfer,"2026-01-14 18:54:36",ATM,67039.00,"Transfer transaction",INR
9613,80,Loan_payment,"2025-08-22 18:54:36",Online,69747.00,"Loan_payment transaction",INR
9614,40,Loan_payment,"2025-08-03 18:54:36",Cheque,3504.00,"Loan_payment transaction",INR
9615,3,Deposit,"2025-03-21 18:54:36",Cheque,42770.00,"Deposit transaction",INR
9616,333,Deposit,"2026-01-08 18:54:36",Cheque,28699.00,"Deposit transaction",INR
9617,342,Transfer,"2025-04-14 18:54:36",Cheque,80165.00,"Transfer transaction",INR
9618,135,Transfer,"2026-02-03 18:54:36",Cheque,10311.00,"Transfer transaction",INR
9619,82,Loan_payment,"2025-04-20 18:54:36",Online,88142.00,"Loan_payment transaction",INR
9620,311,Deposit,"2025-06-23 18:54:36",Online,26586.00,"Deposit transaction",INR
9621,218,Loan_payment,"2025-10-17 18:54:36",NEFT,67406.00,"Loan_payment transaction",INR
9622,342,Deposit,"2025-08-27 18:54:36",Cheque,12773.00,"Deposit transaction",INR
9623,80,Deposit,"2025-06-19 18:54:36",Cheque,55269.00,"Deposit transaction",INR
9624,243,Loan_payment,"2025-08-15 18:54:36",NEFT,93720.00,"Loan_payment transaction",INR
9625,389,Loan_payment,"2025-08-02 18:54:36",Online,16415.00,"Loan_payment transaction",INR
9626,74,Loan_payment,"2025-10-03 18:54:36",Cash,26659.00,"Loan_payment transaction",INR
9627,169,Withdrawal,"2025-03-28 18:54:36",Cheque,92319.00,"Withdrawal transaction",INR
9628,325,Loan_payment,"2025-12-16 18:54:36",ATM,25340.00,"Loan_payment transaction",INR
9629,208,Withdrawal,"2025-04-17 18:54:36",Online,99734.00,"Withdrawal transaction",INR
9630,325,Transfer,"2025-05-17 18:54:36",Cash,40538.00,"Transfer transaction",INR
9631,120,Deposit,"2025-05-05 18:54:36",ATM,19052.00,"Deposit transaction",INR
9632,215,Transfer,"2025-12-18 18:54:36",Online,23823.00,"Transfer transaction",INR
9633,243,Withdrawal,"2025-10-31 18:54:36",NEFT,44309.00,"Withdrawal transaction",INR
9634,279,Withdrawal,"2025-06-06 18:54:36",Cheque,47451.00,"Withdrawal transaction",INR
9635,176,Loan_payment,"2025-05-18 18:54:36",Cheque,3267.00,"Loan_payment transaction",INR
9636,384,Deposit,"2025-06-09 18:54:36",Cash,36612.00,"Deposit transaction",INR
9637,386,Deposit,"2025-06-18 18:54:36",ATM,57961.00,"Deposit transaction",INR
9638,384,Withdrawal,"2026-02-04 18:54:36",NEFT,62081.00,"Withdrawal transaction",INR
9639,304,Transfer,"2025-10-15 18:54:36",Online,56565.00,"Transfer transaction",INR
9640,144,Transfer,"2026-02-13 18:54:36",ATM,72594.00,"Transfer transaction",INR
9641,319,Loan_payment,"2025-06-17 18:54:36",Cheque,81301.00,"Loan_payment transaction",INR
9642,62,Withdrawal,"2025-03-03 18:54:36",Cash,74567.00,"Withdrawal transaction",INR
9643,126,Withdrawal,"2025-10-29 18:54:36",ATM,64631.00,"Withdrawal transaction",INR
9644,225,Withdrawal,"2025-04-22 18:54:36",ATM,80540.00,"Withdrawal transaction",INR
9645,114,Loan_payment,"2025-04-16 18:54:36",Cash,91539.00,"Loan_payment transaction",INR
9646,51,Deposit,"2025-08-30 18:54:36",Cheque,10409.00,"Deposit transaction",INR
9647,80,Withdrawal,"2025-09-22 18:54:36",ATM,57052.00,"Withdrawal transaction",INR
9648,28,Withdrawal,"2025-10-27 18:54:36",NEFT,13699.00,"Withdrawal transaction",INR
9649,289,Transfer,"2025-05-05 18:54:36",ATM,55471.00,"Transfer transaction",INR
9650,251,Transfer,"2026-01-30 18:54:36",ATM,67356.00,"Transfer transaction",INR
9651,413,Deposit,"2025-02-24 18:54:36",Online,83737.00,"Deposit transaction",INR
9652,131,Withdrawal,"2025-08-02 18:54:36",Online,64581.00,"Withdrawal transaction",INR
9653,108,Transfer,"2026-01-11 18:54:36",NEFT,67613.00,"Transfer transaction",INR
9654,224,Withdrawal,"2025-08-28 18:54:36",ATM,40185.00,"Withdrawal transaction",INR
9655,67,Transfer,"2025-06-18 18:54:36",Online,40550.00,"Transfer transaction",INR
9656,399,Deposit,"2025-05-29 18:54:36",Cheque,79987.00,"Deposit transaction",INR
9657,389,Loan_payment,"2026-02-06 18:54:36",Online,52593.00,"Loan_payment transaction",INR
9658,266,Transfer,"2025-10-01 18:54:36",Cash,12514.00,"Transfer transaction",INR
9659,250,Transfer,"2025-11-24 18:54:36",Online,88339.00,"Transfer transaction",INR
9660,373,Withdrawal,"2025-06-28 18:54:36",Cash,79821.00,"Withdrawal transaction",INR
9661,354,Deposit,"2025-04-03 18:54:36",NEFT,35008.00,"Deposit transaction",INR
9662,288,Deposit,"2025-05-02 18:54:36",Cheque,84678.00,"Deposit transaction",INR
9663,80,Withdrawal,"2025-12-24 18:54:36",Cash,58923.00,"Withdrawal transaction",INR
9664,244,Transfer,"2025-03-22 18:54:36",NEFT,49178.00,"Transfer transaction",INR
9665,221,Deposit,"2025-11-23 18:54:36",ATM,93949.00,"Deposit transaction",INR
9666,9,Deposit,"2025-11-07 18:54:36",NEFT,42064.00,"Deposit transaction",INR
9667,313,Withdrawal,"2025-05-03 18:54:36",Online,94091.00,"Withdrawal transaction",INR
9668,272,Transfer,"2025-08-10 18:54:36",Cash,90114.00,"Transfer transaction",INR
9669,203,Loan_payment,"2025-10-22 18:54:36",Cheque,89005.00,"Loan_payment transaction",INR
9670,342,Withdrawal,"2025-04-05 18:54:36",Cash,16324.00,"Withdrawal transaction",INR
9671,336,Loan_payment,"2025-06-15 18:54:36",ATM,44367.00,"Loan_payment transaction",INR
9672,222,Transfer,"2025-04-27 18:54:36",Cheque,65358.00,"Transfer transaction",INR
9673,395,Loan_payment,"2025-04-27 18:54:36",Cash,33445.00,"Loan_payment transaction",INR
9674,367,Withdrawal,"2026-01-03 18:54:36",ATM,99176.00,"Withdrawal transaction",INR
9675,307,Withdrawal,"2025-09-01 18:54:36",Cheque,34117.00,"Withdrawal transaction",INR
9676,60,Withdrawal,"2026-01-30 18:54:36",ATM,35638.00,"Withdrawal transaction",INR
9677,161,Loan_payment,"2025-07-09 18:54:36",NEFT,80144.00,"Loan_payment transaction",INR
9678,221,Transfer,"2026-01-26 18:54:36",Online,84346.00,"Transfer transaction",INR
9679,217,Transfer,"2026-01-13 18:54:36",ATM,43868.00,"Transfer transaction",INR
9680,33,Withdrawal,"2025-04-21 18:54:36",ATM,13111.00,"Withdrawal transaction",INR
9681,126,Withdrawal,"2025-12-26 18:54:36",Online,4726.00,"Withdrawal transaction",INR
9682,190,Loan_payment,"2025-07-26 18:54:36",Cash,85939.00,"Loan_payment transaction",INR
9683,243,Withdrawal,"2025-05-19 18:54:36",ATM,24889.00,"Withdrawal transaction",INR
9684,343,Loan_payment,"2025-05-08 18:54:36",Cash,88644.00,"Loan_payment transaction",INR
9685,202,Deposit,"2025-08-28 18:54:36",NEFT,10398.00,"Deposit transaction",INR
9686,240,Transfer,"2026-02-14 18:54:36",ATM,47548.00,"Transfer transaction",INR
9687,274,Withdrawal,"2025-09-11 18:54:36",Cheque,28637.00,"Withdrawal transaction",INR
9688,43,Loan_payment,"2025-04-23 18:54:36",Cheque,21967.00,"Loan_payment transaction",INR
9689,163,Withdrawal,"2025-04-10 18:54:36",Online,51504.00,"Withdrawal transaction",INR
9690,18,Deposit,"2025-11-21 18:54:36",NEFT,66559.00,"Deposit transaction",INR
9691,118,Transfer,"2025-10-23 18:54:36",Online,71716.00,"Transfer transaction",INR
9692,28,Loan_payment,"2025-03-08 18:54:36",ATM,39618.00,"Loan_payment transaction",INR
9693,316,Transfer,"2025-03-21 18:54:36",NEFT,96740.00,"Transfer transaction",INR
9694,322,Withdrawal,"2025-09-30 18:54:36",Online,14443.00,"Withdrawal transaction",INR
9695,150,Withdrawal,"2025-06-11 18:54:36",Cheque,66856.00,"Withdrawal transaction",INR
9696,222,Transfer,"2025-03-08 18:54:36",ATM,62449.00,"Transfer transaction",INR
9697,259,Transfer,"2025-03-03 18:54:36",NEFT,28794.00,"Transfer transaction",INR
9698,1,Transfer,"2025-07-29 18:54:36",Cash,14808.00,"Transfer transaction",INR
9699,138,Deposit,"2025-07-16 18:54:36",Cash,891.00,"Deposit transaction",INR
9700,218,Transfer,"2025-04-13 18:54:36",NEFT,85667.00,"Transfer transaction",INR
9701,92,Deposit,"2025-10-21 18:54:36",Cheque,57976.00,"Deposit transaction",INR
9702,167,Deposit,"2025-07-11 18:54:36",NEFT,4727.00,"Deposit transaction",INR
9703,92,Loan_payment,"2025-04-23 18:54:36",Cheque,30134.00,"Loan_payment transaction",INR
9704,119,Deposit,"2025-08-20 18:54:36",Cheque,98189.00,"Deposit transaction",INR
9705,188,Transfer,"2025-09-06 18:54:36",ATM,79326.00,"Transfer transaction",INR
9706,107,Loan_payment,"2025-07-07 18:54:36",Cash,95285.00,"Loan_payment transaction",INR
9707,286,Loan_payment,"2025-12-29 18:54:36",Cash,60623.00,"Loan_payment transaction",INR
9708,265,Deposit,"2025-03-31 18:54:36",ATM,78833.00,"Deposit transaction",INR
9709,3,Loan_payment,"2025-10-05 18:54:36",ATM,40063.00,"Loan_payment transaction",INR
9710,357,Withdrawal,"2025-05-07 18:54:36",Cheque,19715.00,"Withdrawal transaction",INR
9711,297,Deposit,"2026-01-04 18:54:36",Online,23762.00,"Deposit transaction",INR
9712,106,Loan_payment,"2025-03-22 18:54:36",Online,92261.00,"Loan_payment transaction",INR
9713,16,Withdrawal,"2025-04-21 18:54:36",NEFT,47871.00,"Withdrawal transaction",INR
9714,134,Loan_payment,"2025-09-20 18:54:36",Cheque,14707.00,"Loan_payment transaction",INR
9715,11,Withdrawal,"2025-11-24 18:54:36",ATM,91536.00,"Withdrawal transaction",INR
9716,376,Withdrawal,"2025-04-26 18:54:36",NEFT,83705.00,"Withdrawal transaction",INR
9717,212,Deposit,"2025-07-20 18:54:36",NEFT,12139.00,"Deposit transaction",INR
9718,5,Transfer,"2025-07-02 18:54:36",Cheque,34447.00,"Transfer transaction",INR
9719,57,Transfer,"2025-04-13 18:54:36",ATM,80922.00,"Transfer transaction",INR
9720,400,Transfer,"2025-11-26 18:54:36",ATM,28423.00,"Transfer transaction",INR
9721,349,Deposit,"2026-02-11 18:54:36",Cash,53263.00,"Deposit transaction",INR
9722,334,Withdrawal,"2025-06-13 18:54:36",Online,97403.00,"Withdrawal transaction",INR
9723,57,Loan_payment,"2025-06-28 18:54:36",Cheque,65002.00,"Loan_payment transaction",INR
9724,203,Deposit,"2025-05-02 18:54:36",Online,53895.00,"Deposit transaction",INR
9725,199,Transfer,"2026-01-06 18:54:36",Cheque,2159.00,"Transfer transaction",INR
9726,377,Withdrawal,"2025-04-13 18:54:36",ATM,19907.00,"Withdrawal transaction",INR
9727,15,Deposit,"2025-09-21 18:54:36",ATM,65175.00,"Deposit transaction",INR
9728,298,Transfer,"2025-11-08 18:54:36",Cheque,36527.00,"Transfer transaction",INR
9729,244,Loan_payment,"2025-08-19 18:54:36",ATM,12161.00,"Loan_payment transaction",INR
9730,30,Deposit,"2025-03-27 18:54:36",Cheque,88038.00,"Deposit transaction",INR
9731,239,Withdrawal,"2026-02-09 18:54:36",ATM,20173.00,"Withdrawal transaction",INR
9732,325,Loan_payment,"2025-04-21 18:54:36",Cash,85712.00,"Loan_payment transaction",INR
9733,302,Transfer,"2025-03-21 18:54:36",Online,15872.00,"Transfer transaction",INR
9734,374,Deposit,"2025-10-13 18:54:36",Online,77562.00,"Deposit transaction",INR
9735,406,Withdrawal,"2025-11-01 18:54:36",Cash,84878.00,"Withdrawal transaction",INR
9736,126,Withdrawal,"2025-09-14 18:54:36",Online,63616.00,"Withdrawal transaction",INR
9737,320,Transfer,"2025-09-05 18:54:36",Cheque,58325.00,"Transfer transaction",INR
9738,200,Loan_payment,"2025-05-14 18:54:36",Cheque,7280.00,"Loan_payment transaction",INR
9739,380,Transfer,"2025-10-24 18:54:36",ATM,29309.00,"Transfer transaction",INR
9740,204,Deposit,"2025-10-18 18:54:36",NEFT,51415.00,"Deposit transaction",INR
9741,367,Withdrawal,"2025-06-18 18:54:36",Cash,42177.00,"Withdrawal transaction",INR
9742,122,Transfer,"2025-09-05 18:54:36",Cheque,48425.00,"Transfer transaction",INR
9743,250,Transfer,"2025-04-12 18:54:36",ATM,66961.00,"Transfer transaction",INR
9744,60,Withdrawal,"2025-02-28 18:54:36",NEFT,18728.00,"Withdrawal transaction",INR
9745,67,Deposit,"2026-02-11 18:54:36",ATM,91165.00,"Deposit transaction",INR
9746,46,Withdrawal,"2025-04-28 18:54:36",ATM,51862.00,"Withdrawal transaction",INR
9747,366,Withdrawal,"2025-12-04 18:54:36",Online,98031.00,"Withdrawal transaction",INR
9748,331,Transfer,"2025-09-17 18:54:36",Cheque,38107.00,"Transfer transaction",INR
9749,379,Loan_payment,"2025-09-05 18:54:36",Cash,31390.00,"Loan_payment transaction",INR
9750,285,Withdrawal,"2025-10-10 18:54:36",Online,8323.00,"Withdrawal transaction",INR
9751,132,Transfer,"2025-03-16 18:54:36",Cash,53660.00,"Transfer transaction",INR
9752,226,Deposit,"2025-05-03 18:54:36",NEFT,95382.00,"Deposit transaction",INR
9753,175,Withdrawal,"2025-11-19 18:54:36",ATM,72609.00,"Withdrawal transaction",INR
9754,80,Transfer,"2025-09-03 18:54:36",Cheque,23527.00,"Transfer transaction",INR
9755,217,Transfer,"2026-01-01 18:54:36",NEFT,26201.00,"Transfer transaction",INR
9756,12,Loan_payment,"2025-10-14 18:54:36",Online,77082.00,"Loan_payment transaction",INR
9757,43,Deposit,"2025-04-06 18:54:36",Online,50393.00,"Deposit transaction",INR
9758,349,Withdrawal,"2025-05-07 18:54:36",ATM,60281.00,"Withdrawal transaction",INR
9759,390,Loan_payment,"2025-06-24 18:54:36",ATM,35558.00,"Loan_payment transaction",INR
9760,55,Deposit,"2026-01-05 18:54:36",ATM,71408.00,"Deposit transaction",INR
9761,156,Transfer,"2025-12-30 18:54:36",Cash,53631.00,"Transfer transaction",INR
9762,70,Transfer,"2025-05-28 18:54:36",Cheque,45202.00,"Transfer transaction",INR
9763,172,Withdrawal,"2025-09-19 18:54:36",NEFT,91298.00,"Withdrawal transaction",INR
9764,172,Loan_payment,"2025-07-10 18:54:36",Cheque,84112.00,"Loan_payment transaction",INR
9765,45,Withdrawal,"2025-07-04 18:54:36",Online,73475.00,"Withdrawal transaction",INR
9766,204,Transfer,"2025-07-01 18:54:36",NEFT,60158.00,"Transfer transaction",INR
9767,253,Loan_payment,"2025-03-06 18:54:36",Cheque,16280.00,"Loan_payment transaction",INR
9768,256,Withdrawal,"2025-12-25 18:54:36",Cash,24314.00,"Withdrawal transaction",INR
9769,243,Transfer,"2025-08-19 18:54:36",Cash,49676.00,"Transfer transaction",INR
9770,26,Loan_payment,"2025-10-26 18:54:36",Online,83672.00,"Loan_payment transaction",INR
9771,66,Loan_payment,"2026-01-27 18:54:36",ATM,86797.00,"Loan_payment transaction",INR
9772,27,Transfer,"2025-11-23 18:54:36",ATM,16589.00,"Transfer transaction",INR
9773,120,Loan_payment,"2025-12-09 18:54:36",Cash,74964.00,"Loan_payment transaction",INR
9774,178,Transfer,"2025-03-29 18:54:36",Cheque,58183.00,"Transfer transaction",INR
9775,158,Deposit,"2025-11-26 18:54:36",ATM,24871.00,"Deposit transaction",INR
9776,6,Deposit,"2025-03-16 18:54:36",ATM,41174.00,"Deposit transaction",INR
9777,101,Transfer,"2025-05-28 18:54:36",Cheque,45177.00,"Transfer transaction",INR
9778,344,Withdrawal,"2026-02-08 18:54:36",Cash,97429.00,"Withdrawal transaction",INR
9779,403,Deposit,"2026-01-18 18:54:36",NEFT,79006.00,"Deposit transaction",INR
9780,358,Loan_payment,"2025-05-31 18:54:36",Online,7205.00,"Loan_payment transaction",INR
9781,318,Deposit,"2025-03-09 18:54:36",Online,67778.00,"Deposit transaction",INR
9782,149,Loan_payment,"2025-05-20 18:54:36",Cash,97188.00,"Loan_payment transaction",INR
9783,270,Deposit,"2025-11-23 18:54:36",Online,1479.00,"Deposit transaction",INR
9784,256,Deposit,"2025-06-23 18:54:36",Cash,38352.00,"Deposit transaction",INR
9785,307,Withdrawal,"2025-07-18 18:54:36",Cheque,73966.00,"Withdrawal transaction",INR
9786,115,Withdrawal,"2025-09-04 18:54:36",NEFT,63953.00,"Withdrawal transaction",INR
9787,214,Transfer,"2025-11-16 18:54:36",Cash,22596.00,"Transfer transaction",INR
9788,278,Loan_payment,"2025-03-23 18:54:36",NEFT,59092.00,"Loan_payment transaction",INR
9789,277,Deposit,"2026-01-15 18:54:36",ATM,62205.00,"Deposit transaction",INR
9790,157,Deposit,"2025-03-04 18:54:36",Cheque,63144.00,"Deposit transaction",INR
9791,68,Withdrawal,"2025-06-30 18:54:36",Online,95110.00,"Withdrawal transaction",INR
9792,284,Transfer,"2025-03-06 18:54:36",Cheque,52831.00,"Transfer transaction",INR
9793,296,Withdrawal,"2026-01-17 18:54:36",Cash,71685.00,"Withdrawal transaction",INR
9794,57,Loan_payment,"2025-03-13 18:54:36",NEFT,45482.00,"Loan_payment transaction",INR
9795,397,Deposit,"2026-01-21 18:54:36",Cheque,97829.00,"Deposit transaction",INR
9796,264,Loan_payment,"2025-06-12 18:54:36",ATM,96246.00,"Loan_payment transaction",INR
9797,141,Withdrawal,"2026-01-05 18:54:36",Cheque,65900.00,"Withdrawal transaction",INR
9798,167,Deposit,"2025-03-28 18:54:36",ATM,66769.00,"Deposit transaction",INR
9799,193,Loan_payment,"2025-12-11 18:54:36",Online,66272.00,"Loan_payment transaction",INR
9800,60,Withdrawal,"2025-05-06 18:54:36",NEFT,18586.00,"Withdrawal transaction",INR
9801,152,Withdrawal,"2025-09-03 18:54:36",Cheque,49241.00,"Withdrawal transaction",INR
9802,144,Loan_payment,"2025-07-08 18:54:36",Cash,37541.00,"Loan_payment transaction",INR
9803,407,Withdrawal,"2025-03-24 18:54:36",NEFT,7170.00,"Withdrawal transaction",INR
9804,11,Deposit,"2026-01-10 18:54:36",Cash,43168.00,"Deposit transaction",INR
9805,127,Deposit,"2025-09-13 18:54:36",Online,22980.00,"Deposit transaction",INR
9806,360,Transfer,"2025-04-02 18:54:36",Cash,5590.00,"Transfer transaction",INR
9807,348,Withdrawal,"2025-06-10 18:54:36",NEFT,56926.00,"Withdrawal transaction",INR
9808,258,Withdrawal,"2025-11-30 18:54:36",ATM,4722.00,"Withdrawal transaction",INR
9809,36,Transfer,"2025-03-29 18:54:36",Cheque,79601.00,"Transfer transaction",INR
9810,329,Deposit,"2025-06-28 18:54:36",NEFT,30650.00,"Deposit transaction",INR
9811,307,Transfer,"2025-04-10 18:54:36",NEFT,77394.00,"Transfer transaction",INR
9812,151,Deposit,"2025-07-17 18:54:36",Cheque,26134.00,"Deposit transaction",INR
9813,81,Transfer,"2025-09-26 18:54:36",NEFT,22638.00,"Transfer transaction",INR
9814,395,Deposit,"2025-10-01 18:54:36",Online,58091.00,"Deposit transaction",INR
9815,150,Withdrawal,"2025-07-26 18:54:36",Online,67857.00,"Withdrawal transaction",INR
9816,128,Withdrawal,"2025-08-02 18:54:36",Cheque,86189.00,"Withdrawal transaction",INR
9817,283,Loan_payment,"2026-01-21 18:54:36",NEFT,77867.00,"Loan_payment transaction",INR
9818,237,Withdrawal,"2025-02-17 18:54:36",Online,63876.00,"Withdrawal transaction",INR
9819,211,Withdrawal,"2025-11-20 18:54:36",Online,55681.00,"Withdrawal transaction",INR
9820,162,Loan_payment,"2025-08-27 18:54:36",Cheque,23686.00,"Loan_payment transaction",INR
9821,197,Withdrawal,"2025-12-17 18:54:36",NEFT,95120.00,"Withdrawal transaction",INR
9822,127,Withdrawal,"2025-10-26 18:54:36",Cheque,4042.00,"Withdrawal transaction",INR
9823,362,Transfer,"2025-11-28 18:54:36",Cheque,42998.00,"Transfer transaction",INR
9824,1,Loan_payment,"2025-04-15 18:54:36",NEFT,36026.00,"Loan_payment transaction",INR
9825,281,Withdrawal,"2025-10-31 18:54:36",NEFT,86156.00,"Withdrawal transaction",INR
9826,408,Deposit,"2025-07-22 18:54:36",NEFT,2886.00,"Deposit transaction",INR
9827,158,Loan_payment,"2025-03-05 18:54:36",Online,19293.00,"Loan_payment transaction",INR
9828,135,Loan_payment,"2025-09-14 18:54:36",NEFT,76670.00,"Loan_payment transaction",INR
9829,44,Deposit,"2025-12-22 18:54:36",Cheque,26796.00,"Deposit transaction",INR
9830,20,Loan_payment,"2025-02-25 18:54:36",ATM,79180.00,"Loan_payment transaction",INR
9831,338,Withdrawal,"2025-09-11 18:54:36",Cash,15177.00,"Withdrawal transaction",INR
9832,393,Withdrawal,"2025-09-08 18:54:36",Cheque,43087.00,"Withdrawal transaction",INR
9833,149,Withdrawal,"2025-07-21 18:54:36",Cash,47729.00,"Withdrawal transaction",INR
9834,237,Loan_payment,"2025-05-17 18:54:36",Cheque,13393.00,"Loan_payment transaction",INR
9835,336,Transfer,"2025-11-03 18:54:36",Cash,78570.00,"Transfer transaction",INR
9836,391,Withdrawal,"2026-01-20 18:54:36",Online,84245.00,"Withdrawal transaction",INR
