history_id,customer_id,branch_id,account_id,transaction_type,transaction_amount,opening_balance,closing_balance,transaction_date,transaction_mode,currency
7656,237,2,201,Deposit,26314.95,0.00,26314.95,"2025-05-25 22:37:17",Cheque,INR
7657,296,32,62,Loan_payment,54322.39,79276.00,24953.61,"2024-09-14 17:35:41",Online,INR
7658,207,2,4,Transfer,30218.30,159475.88,129257.58,"2025-06-18 15:14:18",ATM,INR
7659,165,14,265,Deposit,6825.90,22136.93,28962.83,"2025-04-13 21:07:01",Cheque,INR
7660,307,14,126,Transfer,59930.88,94000.03,34069.15,"2024-03-16 19:08:15",Cash,INR
7661,11,13,224,Withdrawal,33684.12,0.00,0.00,"2024-03-07 17:47:42",NEFT,INR
7662,261,7,410,Withdrawal,21702.01,17759.27,0.00,"2025-01-13 00:22:51",NEFT,INR
7663,211,32,63,Withdrawal,46837.99,4240.33,0.00,"2024-11-18 13:52:44",Cheque,INR
7664,266,25,286,Transfer,73366.22,0.00,0.00,"2025-01-27 04:20:09",Cash,INR
7665,168,26,51,Deposit,82987.88,0.00,82987.88,"2024-12-01 06:27:31",Cheque,INR
7666,161,17,271,Transfer,46850.83,26426.48,0.00,"2025-06-15 02:33:29",Cash,INR
7667,11,35,69,Loan_payment,80320.08,51008.54,0.00,"2024-07-04 08:25:01",NEFT,INR
7668,207,39,77,Loan_payment,42568.88,17734.73,0.00,"2024-06-26 16:56:42",NEFT,INR
7669,283,44,86,Deposit,80200.17,0.00,80200.17,"2024-12-31 03:01:41",ATM,INR
7670,294,1,297,Withdrawal,32793.58,0.00,0.00,"2024-08-05 17:23:44",ATM,INR
7671,141,39,176,Withdrawal,11266.07,53283.44,42017.37,"2025-03-20 21:07:55",Cash,INR
7672,305,16,269,Loan_payment,89940.65,0.00,0.00,"2024-11-01 05:13:24",Cash,INR
7673,49,32,359,Transfer,88696.82,8516.10,0.00,"2025-10-13 21:59:14",Online,INR
7674,211,13,321,Withdrawal,47072.51,65377.58,18305.07,"2025-04-16 12:21:12",Cash,INR
7675,300,3,203,Loan_payment,78499.46,0.00,0.00,"2024-03-25 02:46:30",Cash,INR
7676,114,7,410,Deposit,65544.34,0.00,65544.34,"2025-05-17 16:20:39",ATM,INR
7677,243,24,48,Withdrawal,41189.46,18696.03,0.00,"2025-09-22 15:32:50",Cheque,INR
7678,228,10,119,Transfer,3105.31,0.00,0.00,"2025-04-04 01:01:55",Cheque,INR
7679,18,45,88,Withdrawal,70175.25,84845.01,14669.76,"2024-08-02 12:15:43",ATM,INR
7680,258,17,132,Deposit,72777.10,165916.72,238693.82,"2024-12-04 13:04:39",Online,INR
7681,85,22,141,Loan_payment,2141.72,55453.57,53311.85,"2024-07-29 19:41:04",ATM,INR
7682,255,41,180,Withdrawal,50498.52,8846.19,0.00,"2025-05-01 07:18:39",Cash,INR
7683,241,1,200,Withdrawal,35429.90,0.00,0.00,"2025-07-26 05:14:32",NEFT,INR
7684,273,27,350,Loan_payment,66008.37,3429.31,0.00,"2024-05-21 03:07:13",NEFT,INR
7685,125,46,190,Withdrawal,26282.98,13478.79,0.00,"2025-05-06 01:12:47",Cheque,INR
7686,108,8,252,Withdrawal,86785.39,0.00,0.00,"2025-03-25 08:23:55",ATM,INR
7687,47,16,269,Deposit,59620.57,0.00,59620.57,"2025-09-16 01:39:05",Cheque,INR
7688,112,12,222,Deposit,69295.82,0.00,69295.82,"2026-02-14 16:29:20",ATM,INR
7689,301,50,197,Transfer,23456.51,67647.20,44190.69,"2025-03-29 10:48:46",Cheque,INR
7690,38,23,143,Transfer,83493.20,0.00,0.00,"2025-12-31 12:27:43",Online,INR
7691,95,17,270,Withdrawal,53630.65,79485.52,25854.87,"2025-11-03 22:11:12",Cheque,INR
7692,81,8,115,Withdrawal,29151.21,0.00,0.00,"2025-09-11 02:51:01",Cash,INR
7693,215,46,189,Loan_payment,39351.43,0.00,0.00,"2024-08-07 12:13:38",Cash,INR
7694,193,43,85,Withdrawal,17061.70,0.00,0.00,"2024-09-24 21:29:41",Cash,INR
7695,129,26,50,Deposit,6763.04,56864.49,63627.53,"2024-04-18 08:00:00",Cash,INR
7696,311,6,408,Withdrawal,64846.17,109940.59,45094.42,"2024-11-24 21:42:47",NEFT,INR
7697,53,4,205,Loan_payment,12837.82,67618.25,54780.43,"2025-09-14 15:30:41",Online,INR
7698,186,34,363,Deposit,5927.82,0.00,5927.82,"2024-10-30 01:16:12",Cheque,INR
7699,29,13,321,Withdrawal,19961.08,18305.07,0.00,"2025-03-08 16:02:06",NEFT,INR
7700,101,12,222,Withdrawal,79214.29,69295.82,0.00,"2024-10-01 19:56:16",Cheque,INR
7701,282,47,92,Deposit,8305.85,0.00,8305.85,"2025-11-30 05:56:55",Cash,INR
7702,115,20,39,Loan_payment,10290.50,0.00,0.00,"2025-10-06 13:16:41",Cash,INR
7703,137,10,415,Transfer,15983.79,76016.34,60032.55,"2025-04-13 13:37:22",Cash,INR
7704,147,11,317,Deposit,35323.11,0.00,35323.11,"2024-07-13 19:38:47",ATM,INR
7705,151,18,36,Deposit,38028.57,0.00,38028.57,"2025-09-03 20:38:35",Cheque,INR
7706,81,45,386,Deposit,422.62,0.00,422.62,"2024-11-25 01:23:51",Cash,INR
7707,162,13,26,Withdrawal,89753.46,0.00,0.00,"2025-08-03 08:56:40",Online,INR
7708,77,6,209,Transfer,68540.84,11100.76,0.00,"2025-12-28 01:04:11",NEFT,INR
7709,21,3,203,Transfer,22125.96,0.00,0.00,"2026-01-25 09:56:30",Cash,INR
7710,43,6,407,Loan_payment,37639.22,78912.93,41273.71,"2024-06-03 00:29:24",Cash,INR
7711,274,22,43,Deposit,1779.66,87663.94,89443.60,"2025-11-08 14:40:33",Cheque,INR
7712,165,33,65,Loan_payment,84179.92,0.00,0.00,"2026-01-03 11:15:52",NEFT,INR
7713,266,28,293,Deposit,10555.14,0.00,10555.14,"2024-04-27 03:06:05",Online,INR
7714,162,33,164,Loan_payment,62540.68,114111.37,51570.69,"2025-05-01 21:19:54",ATM,INR
7715,55,33,64,Deposit,20447.03,99924.81,120371.84,"2025-06-23 22:44:51",NEFT,INR
7716,306,15,29,Deposit,58024.92,37044.76,95069.68,"2025-04-10 04:42:55",Cheque,INR
7717,161,6,12,Loan_payment,26366.86,10046.84,0.00,"2024-08-29 18:43:14",Cheque,INR
7718,268,6,307,Withdrawal,40490.48,0.00,0.00,"2025-09-07 18:06:15",ATM,INR
7719,116,50,98,Deposit,52334.83,92647.74,144982.57,"2025-11-11 21:09:05",NEFT,INR
7720,230,48,193,Withdrawal,32287.03,0.00,0.00,"2024-06-21 01:49:54",Cheque,INR
7721,270,28,54,Deposit,10332.69,5324.23,15656.92,"2024-07-10 15:53:29",NEFT,INR
7722,65,9,17,Withdrawal,14490.76,3774.16,0.00,"2025-08-16 18:05:10",Cash,INR
7723,185,50,198,Transfer,72481.59,0.00,0.00,"2026-01-31 16:21:45",ATM,INR
7724,77,24,284,Loan_payment,64625.85,61027.87,0.00,"2024-10-24 03:40:58",Cheque,INR
7725,160,16,32,Withdrawal,41485.05,26151.52,0.00,"2025-05-18 11:18:05",NEFT,INR
7726,69,50,395,Transfer,68114.10,0.00,0.00,"2025-09-20 17:07:22",Cash,INR
7727,259,27,291,Loan_payment,983.90,0.00,0.00,"2025-11-24 12:20:06",Cheque,INR
7728,212,3,203,Withdrawal,72004.74,0.00,0.00,"2024-10-02 00:05:20",ATM,INR
7729,268,18,234,Loan_payment,75482.05,116790.15,41308.10,"2024-09-23 23:47:03",NEFT,INR
7730,198,2,4,Withdrawal,7206.64,129257.58,122050.94,"2025-10-08 15:42:35",Online,INR
7731,279,15,228,Deposit,83740.24,0.00,83740.24,"2025-09-17 05:36:16",Online,INR
7732,56,20,40,Withdrawal,87406.48,7892.72,0.00,"2025-08-17 08:55:37",NEFT,INR
7733,313,49,96,Loan_payment,7724.74,0.00,0.00,"2025-02-11 06:50:23",Cheque,INR
7734,117,6,249,Withdrawal,37396.31,0.00,0.00,"2025-03-11 02:02:56",Online,INR
7735,218,42,83,Deposit,82320.05,0.00,82320.05,"2025-10-12 02:04:03",Cash,INR
7736,104,12,122,Transfer,45497.58,0.00,0.00,"2025-07-03 00:15:09",ATM,INR
7737,229,19,236,Withdrawal,20502.23,746.53,0.00,"2025-11-15 22:21:55",Cash,INR
7738,136,43,184,Deposit,89080.58,29261.42,118342.00,"2025-01-12 18:11:39",Online,INR
7739,159,10,256,Withdrawal,18441.47,69209.34,50767.87,"2026-01-23 13:37:28",ATM,INR
7740,167,37,171,Transfer,70867.30,0.00,0.00,"2024-03-15 10:21:27",NEFT,INR
7741,30,39,76,Withdrawal,48533.55,0.00,0.00,"2026-01-05 15:08:43",Online,INR
7742,41,20,335,Loan_payment,81142.02,0.00,0.00,"2025-02-05 20:46:16",Cheque,INR
7743,14,33,164,Deposit,67651.00,51570.69,119221.69,"2024-09-21 05:08:59",ATM,INR
7744,131,29,156,Withdrawal,60043.31,0.00,0.00,"2024-07-19 22:20:54",Cash,INR
7745,194,35,69,Deposit,21975.12,0.00,21975.12,"2025-06-01 00:07:32",Cheque,INR
7746,112,27,152,Transfer,41538.81,151523.84,109985.03,"2024-07-09 15:43:45",NEFT,INR
7747,119,28,292,Transfer,18022.50,88678.55,70656.05,"2026-01-24 13:39:39",ATM,INR
7748,272,6,11,Transfer,24534.85,0.00,0.00,"2026-01-31 06:21:56",Online,INR
7749,136,40,78,Loan_payment,14873.56,116450.77,101577.21,"2025-02-13 00:34:51",ATM,INR
7750,309,21,41,Loan_payment,74932.44,56932.66,0.00,"2024-06-21 15:43:43",Cash,INR
7751,12,46,189,Withdrawal,18529.04,0.00,0.00,"2024-06-21 12:07:01",Cheque,INR
7752,308,21,140,Withdrawal,46726.15,0.00,0.00,"2026-02-06 12:29:55",Online,INR
7753,222,41,180,Deposit,2178.76,0.00,2178.76,"2025-05-04 21:18:49",Cheque,INR
7754,42,22,281,Deposit,88200.72,0.00,88200.72,"2024-08-18 19:45:24",Cash,INR
7755,268,29,57,Withdrawal,14358.56,233073.66,218715.10,"2025-10-08 09:32:26",Cheque,INR
7756,31,35,365,Transfer,22002.06,51911.06,29909.00,"2026-01-16 11:13:42",Cash,INR
7757,70,8,253,Deposit,60483.62,0.00,60483.62,"2024-06-03 05:39:35",NEFT,INR
7758,232,18,273,Deposit,14276.12,0.00,14276.12,"2024-10-30 18:53:07",Cheque,INR
7759,299,47,92,Loan_payment,13194.80,8305.85,0.00,"2024-05-20 21:57:02",NEFT,INR
7760,120,46,387,Withdrawal,38032.20,72957.93,34925.73,"2024-03-13 13:52:42",Cheque,INR
7761,217,21,140,Loan_payment,87728.59,0.00,0.00,"2025-03-17 08:29:19",Online,INR
7762,223,33,362,Transfer,76453.59,0.00,0.00,"2025-09-05 13:10:09",Cheque,INR
7763,156,27,53,Transfer,60223.93,128559.74,68335.81,"2024-07-17 22:22:02",NEFT,INR
7764,150,9,18,Withdrawal,22977.76,81234.42,58256.66,"2024-10-05 15:10:58",NEFT,INR
7765,30,7,212,Loan_payment,41305.27,41757.56,452.29,"2025-09-07 17:57:37",Cash,INR
7766,247,15,325,Withdrawal,82883.02,150473.47,67590.45,"2025-05-23 01:15:04",Cash,INR
7767,32,4,403,Loan_payment,47581.37,121904.02,74322.65,"2024-03-17 05:10:13",Cheque,INR
7768,72,7,113,Withdrawal,72306.33,63178.25,0.00,"2025-12-10 01:57:40",NEFT,INR
7769,170,42,379,Transfer,24159.93,0.00,0.00,"2024-05-28 11:54:03",NEFT,INR
7770,13,25,286,Withdrawal,79453.11,0.00,0.00,"2024-04-29 20:33:14",Cash,INR
7771,261,41,81,Loan_payment,84835.76,0.00,0.00,"2024-05-04 15:30:36",Cheque,INR
7772,98,28,55,Transfer,20363.76,18328.89,0.00,"2025-03-15 15:45:53",Cheque,INR
7773,221,1,200,Loan_payment,43268.27,0.00,0.00,"2024-04-28 01:37:54",Cash,INR
7774,243,24,146,Transfer,47843.88,106906.64,59062.76,"2025-02-11 22:08:54",Cash,INR
7775,100,36,71,Deposit,49076.51,0.00,49076.51,"2024-10-28 14:07:48",Cheque,INR
7776,296,4,404,Transfer,22401.83,0.00,0.00,"2024-12-29 02:43:21",NEFT,INR
7777,23,1,238,Loan_payment,46084.95,0.00,0.00,"2024-08-16 05:50:33",ATM,INR
7778,73,31,61,Loan_payment,73662.36,79570.16,5907.80,"2025-05-14 10:04:03",Cheque,INR
7779,293,30,356,Loan_payment,46666.21,138096.29,91430.08,"2025-10-01 09:20:34",Online,INR
7780,256,26,348,Transfer,88670.79,0.00,0.00,"2025-12-20 10:56:25",NEFT,INR
7781,277,19,274,Loan_payment,22781.38,54083.54,31302.16,"2024-04-30 17:58:39",ATM,INR
7782,98,50,198,Withdrawal,25380.81,0.00,0.00,"2025-05-11 01:12:49",Cheque,INR
7783,62,49,97,Withdrawal,84668.74,151223.21,66554.47,"2025-05-30 23:45:54",ATM,INR
7784,298,2,103,Loan_payment,36083.46,41108.63,5025.17,"2025-10-13 15:45:50",NEFT,INR
7785,235,1,397,Deposit,69181.68,0.00,69181.68,"2025-05-17 13:43:56",Cash,INR
7786,315,13,25,Deposit,8645.07,0.00,8645.07,"2024-02-17 16:31:29",Cash,INR
7787,269,13,263,Loan_payment,66790.84,0.00,0.00,"2026-02-01 20:16:48",Cheque,INR
7788,283,45,187,Withdrawal,78484.45,0.00,0.00,"2026-01-02 16:15:11",ATM,INR
7789,76,44,87,Deposit,79293.38,0.00,79293.38,"2025-10-16 04:27:42",Cash,INR
7790,45,15,228,Withdrawal,40622.20,83740.24,43118.04,"2025-11-03 08:22:46",Cheque,INR
7791,2,18,272,Transfer,89566.44,54690.47,0.00,"2024-09-16 13:39:37",ATM,INR
7792,181,43,382,Withdrawal,55292.35,0.00,0.00,"2024-08-17 21:16:38",ATM,INR
7793,286,16,130,Loan_payment,19091.78,0.00,0.00,"2025-07-08 21:29:50",NEFT,INR
7794,207,14,324,Deposit,66795.70,8724.58,75520.28,"2024-12-08 17:57:31",Cash,INR
7795,299,41,180,Loan_payment,82800.95,2178.76,0.00,"2025-01-03 00:30:23",ATM,INR
7796,84,1,397,Withdrawal,76805.65,69181.68,0.00,"2025-09-30 09:22:42",Cheque,INR
7797,53,6,111,Withdrawal,34960.08,0.00,0.00,"2025-12-28 04:39:47",Cheque,INR
7798,294,6,11,Withdrawal,56212.89,0.00,0.00,"2025-01-22 18:20:21",Cash,INR
7799,263,2,4,Deposit,79488.04,122050.94,201538.98,"2025-12-06 20:53:58",Cash,INR
7800,125,30,59,Loan_payment,68371.81,0.00,0.00,"2024-12-23 14:14:23",ATM,INR
7801,54,40,376,Withdrawal,14113.37,0.00,0.00,"2025-05-04 11:18:03",Online,INR
7802,100,2,241,Transfer,4594.96,0.00,0.00,"2024-06-03 02:58:35",Cash,INR
7803,257,46,387,Transfer,5779.43,34925.73,29146.30,"2025-04-26 19:56:10",ATM,INR
7804,123,39,175,Withdrawal,76563.92,9478.24,0.00,"2024-03-28 03:59:29",ATM,INR
7805,297,47,191,Transfer,76606.99,0.00,0.00,"2025-07-21 21:31:01",NEFT,INR
7806,151,28,351,Withdrawal,45965.39,11879.52,0.00,"2025-12-24 19:56:14",Online,INR
7807,270,47,389,Deposit,2813.75,0.00,2813.75,"2025-11-10 13:27:36",Cash,INR
7808,134,21,279,Loan_payment,49933.93,0.00,0.00,"2024-09-08 22:30:44",ATM,INR
7809,227,6,12,Deposit,40088.61,0.00,40088.61,"2025-07-13 03:51:48",Cheque,INR
7810,103,15,29,Withdrawal,47633.80,95069.68,47435.88,"2026-01-14 15:01:14",Online,INR
7811,70,44,384,Transfer,86074.28,126623.11,40548.83,"2024-07-16 02:05:10",NEFT,INR
7812,270,7,410,Transfer,83854.55,65544.34,0.00,"2025-12-19 14:47:06",Cash,INR
7813,101,20,335,Loan_payment,62862.79,0.00,0.00,"2025-08-08 05:17:47",Online,INR
7814,277,18,331,Transfer,9147.70,0.00,0.00,"2024-06-29 18:25:49",Cheque,INR
7815,222,26,51,Withdrawal,28931.97,82987.88,54055.91,"2025-08-05 08:02:04",Online,INR
7816,217,9,414,Deposit,75149.51,0.00,75149.51,"2025-03-07 20:52:46",NEFT,INR
7817,89,23,46,Deposit,38526.79,103446.13,141972.92,"2025-08-30 20:40:44",Cheque,INR
7818,195,17,231,Loan_payment,84986.11,0.00,0.00,"2024-06-11 09:21:38",NEFT,INR
7819,159,37,370,Loan_payment,18586.17,0.00,0.00,"2024-04-06 00:23:51",Cheque,INR
7820,124,29,156,Transfer,34141.48,0.00,0.00,"2024-06-18 00:35:55",ATM,INR
7821,133,28,292,Transfer,68161.82,70656.05,2494.23,"2024-07-06 18:23:40",NEFT,INR
7822,177,47,192,Loan_payment,37630.87,0.00,0.00,"2025-05-22 14:50:25",Online,INR
7823,282,27,291,Loan_payment,84963.88,0.00,0.00,"2025-09-22 04:15:44",Online,INR
7824,220,37,369,Deposit,51187.19,191392.31,242579.50,"2024-09-02 22:28:36",Cheque,INR
7825,257,18,331,Loan_payment,57128.25,0.00,0.00,"2024-05-02 13:10:10",Cash,INR
7826,191,9,18,Loan_payment,35542.53,58256.66,22714.13,"2024-09-21 07:30:33",ATM,INR
7827,266,45,188,Deposit,85097.29,0.00,85097.29,"2024-07-26 01:57:37",Cheque,INR
7828,150,20,39,Transfer,14834.74,0.00,0.00,"2024-03-19 06:34:59",ATM,INR
7829,40,37,73,Deposit,54918.57,159802.33,214720.90,"2025-10-27 22:11:09",ATM,INR
7830,33,3,104,Deposit,58959.32,44940.70,103900.02,"2025-06-08 18:46:33",ATM,INR
7831,86,19,275,Loan_payment,64467.29,40898.88,0.00,"2025-10-27 14:35:09",NEFT,INR
7832,283,7,212,Deposit,85080.61,452.29,85532.90,"2025-06-09 21:23:19",Cash,INR
7833,23,26,288,Transfer,81585.92,0.00,0.00,"2025-11-03 23:32:45",ATM,INR
7834,205,3,204,Loan_payment,76637.95,40828.68,0.00,"2024-07-31 07:13:13",NEFT,INR
7835,33,26,50,Withdrawal,52580.41,63627.53,11047.12,"2025-07-14 17:45:35",Cheque,INR
7836,282,5,246,Transfer,88836.20,0.00,0.00,"2024-10-19 08:46:50",ATM,INR
7837,314,17,271,Withdrawal,81422.15,0.00,0.00,"2024-05-08 17:57:38",Online,INR
7838,97,14,226,Transfer,75973.60,0.00,0.00,"2025-12-11 22:20:55",ATM,INR
7839,128,12,260,Loan_payment,3677.78,0.00,0.00,"2024-04-27 09:14:02",ATM,INR
7840,239,2,241,Withdrawal,13140.24,0.00,0.00,"2025-06-28 03:48:35",Online,INR
7841,20,12,221,Deposit,6459.76,0.00,6459.76,"2024-08-01 15:52:28",Online,INR
7842,272,1,101,Loan_payment,33935.83,0.00,0.00,"2024-10-25 03:44:16",ATM,INR
7843,54,33,361,Deposit,68762.37,0.00,68762.37,"2024-08-16 11:02:51",Cheque,INR
7844,35,24,146,Loan_payment,27164.01,59062.76,31898.75,"2026-01-29 05:59:17",Cash,INR
7845,235,40,79,Loan_payment,61612.40,50494.34,0.00,"2024-08-03 18:39:52",Cheque,INR
7846,205,16,327,Loan_payment,36193.37,0.00,0.00,"2025-07-13 06:29:38",Cheque,INR
7847,113,13,224,Deposit,28511.95,0.00,28511.95,"2024-12-18 22:02:20",Cheque,INR
7848,5,4,8,Withdrawal,68816.84,0.00,0.00,"2024-05-06 03:06:04",NEFT,INR
7849,261,8,311,Loan_payment,73240.02,0.00,0.00,"2026-02-13 13:50:31",ATM,INR
7850,300,7,251,Transfer,30266.78,203275.02,173008.24,"2024-12-08 23:02:18",Cash,INR
7851,310,45,386,Loan_payment,54505.79,422.62,0.00,"2025-07-13 16:28:20",Cheque,INR
7852,279,24,285,Transfer,16501.40,0.00,0.00,"2024-11-03 15:23:59",ATM,INR
7853,68,4,303,Withdrawal,16176.63,0.00,0.00,"2024-12-07 10:24:43",Online,INR
7854,250,12,23,Transfer,1460.57,0.00,0.00,"2024-06-06 04:25:30",ATM,INR
7855,32,31,160,Transfer,36544.56,15912.63,0.00,"2025-06-03 12:38:36",Cheque,INR
7856,37,13,262,Transfer,69009.35,114224.07,45214.72,"2024-03-01 14:04:34",Cheque,INR
7857,209,8,312,Deposit,18475.76,0.00,18475.76,"2024-07-14 08:25:04",ATM,INR
7858,195,15,127,Transfer,15664.12,0.00,0.00,"2025-08-15 17:55:24",Online,INR
7859,9,22,142,Loan_payment,42766.74,132132.25,89365.51,"2024-09-07 04:42:02",NEFT,INR
7860,285,30,356,Loan_payment,80224.47,91430.08,11205.61,"2026-01-22 11:21:17",Online,INR
7861,129,8,311,Withdrawal,79045.73,0.00,0.00,"2024-10-21 16:21:49",Online,INR
7862,145,49,195,Transfer,56175.53,0.00,0.00,"2025-10-22 22:07:52",Cheque,INR
7863,286,11,259,Transfer,32724.75,0.00,0.00,"2025-04-27 22:24:16",Online,INR
7864,212,43,85,Transfer,73494.01,0.00,0.00,"2024-09-13 02:25:49",Cash,INR
7865,223,9,17,Transfer,10521.31,0.00,0.00,"2025-06-03 09:58:41",Online,INR
7866,48,22,44,Withdrawal,67229.81,57877.89,0.00,"2025-03-29 23:31:43",Online,INR
7867,164,34,363,Deposit,55428.81,5927.82,61356.63,"2025-12-10 14:47:06",Cheque,INR
7868,284,37,73,Loan_payment,89707.89,214720.90,125013.01,"2025-09-08 02:51:00",NEFT,INR
7869,288,15,325,Transfer,82776.60,67590.45,0.00,"2025-02-17 17:08:31",ATM,INR
7870,216,19,334,Withdrawal,50090.95,39260.75,0.00,"2024-10-19 15:13:12",Cheque,INR
7871,307,15,266,Withdrawal,39613.84,0.00,0.00,"2025-05-01 15:08:40",Cheque,INR
7872,25,12,261,Withdrawal,89533.35,0.00,0.00,"2025-05-10 22:32:52",Cash,INR
7873,272,19,236,Loan_payment,20662.38,0.00,0.00,"2025-09-25 06:51:24",NEFT,INR
7874,282,18,272,Withdrawal,26770.09,0.00,0.00,"2025-05-30 21:25:23",ATM,INR
7875,241,7,113,Loan_payment,85622.79,0.00,0.00,"2024-04-04 19:16:56",NEFT,INR
7876,106,14,226,Deposit,73350.54,0.00,73350.54,"2025-11-06 05:50:25",Cheque,INR
7877,99,15,267,Loan_payment,64219.05,10349.26,0.00,"2024-03-03 18:49:52",Cash,INR
7878,264,44,87,Loan_payment,45334.32,79293.38,33959.06,"2024-07-01 13:20:03",NEFT,INR
7879,226,1,100,Deposit,81232.21,258366.25,339598.46,"2025-11-07 23:29:29",ATM,INR
7880,227,39,373,Transfer,13849.82,0.00,0.00,"2025-12-10 23:42:32",Online,INR
7881,81,16,130,Withdrawal,9513.37,0.00,0.00,"2024-05-08 02:56:19",Cheque,INR
7882,257,31,357,Deposit,79383.82,284.92,79668.74,"2024-12-02 08:01:02",ATM,INR
7883,51,21,278,Loan_payment,74710.84,0.00,0.00,"2024-04-29 00:20:42",Cash,INR
7884,21,16,32,Transfer,10072.32,0.00,0.00,"2024-08-07 11:05:04",NEFT,INR
7885,304,1,2,Deposit,49777.20,0.00,49777.20,"2024-08-21 01:04:09",Cash,INR
7886,81,24,343,Loan_payment,14133.18,73094.00,58960.82,"2024-04-30 00:24:57",ATM,INR
7887,253,16,32,Deposit,71797.61,0.00,71797.61,"2024-06-08 19:37:38",Cash,INR
7888,211,15,128,Withdrawal,45538.29,332415.09,286876.80,"2024-04-10 02:46:31",Cash,INR
7889,87,43,85,Deposit,64461.86,0.00,64461.86,"2024-04-16 10:27:59",NEFT,INR
7890,37,25,286,Deposit,33635.28,0.00,33635.28,"2025-09-18 21:54:48",NEFT,INR
7891,47,38,173,Withdrawal,70112.66,0.00,0.00,"2025-09-21 15:43:39",Cheque,INR
7892,75,22,280,Deposit,64980.76,14609.88,79590.64,"2025-09-20 20:38:39",Online,INR
7893,164,20,40,Withdrawal,62292.67,0.00,0.00,"2024-04-09 13:01:26",Online,INR
7894,57,9,116,Deposit,5504.39,46761.57,52265.96,"2025-01-21 11:49:41",Cheque,INR
7895,260,17,271,Loan_payment,25139.32,0.00,0.00,"2025-08-09 11:31:15",ATM,INR
7896,261,24,285,Withdrawal,34236.10,0.00,0.00,"2025-05-04 19:56:12",Cash,INR
7897,51,21,140,Deposit,43005.38,0.00,43005.38,"2025-02-20 00:40:15",NEFT,INR
7898,29,37,171,Deposit,37445.95,0.00,37445.95,"2026-02-05 19:04:52",ATM,INR
7899,179,31,60,Deposit,43908.55,0.00,43908.55,"2024-06-04 18:24:39",Cash,INR
7900,130,7,309,Withdrawal,70192.05,0.00,0.00,"2025-05-26 11:17:00",Online,INR
7901,88,19,333,Transfer,57526.16,0.00,0.00,"2025-08-28 06:34:06",ATM,INR
7902,157,8,15,Deposit,27874.18,0.00,27874.18,"2024-10-03 11:25:38",Cheque,INR
7903,113,42,83,Transfer,36513.56,82320.05,45806.49,"2025-11-08 11:54:10",ATM,INR
7904,103,7,409,Withdrawal,89408.86,66535.31,0.00,"2025-07-14 12:36:34",NEFT,INR
7905,49,10,316,Withdrawal,69673.44,65253.03,0.00,"2025-04-03 20:57:15",NEFT,INR
7906,287,14,323,Deposit,46236.79,0.00,46236.79,"2024-03-28 04:03:47",Online,INR
7907,156,34,66,Loan_payment,18510.49,46061.30,27550.81,"2025-10-17 05:33:09",NEFT,INR
7908,15,29,354,Loan_payment,38769.26,0.00,0.00,"2024-09-15 06:09:00",Online,INR
7909,285,6,308,Withdrawal,35923.55,0.00,0.00,"2025-06-17 11:20:18",Online,INR
7910,2,11,219,Withdrawal,42489.51,0.00,0.00,"2025-02-02 04:18:02",NEFT,INR
7911,100,12,123,Withdrawal,38761.53,0.00,0.00,"2024-08-22 10:53:10",Cash,INR
7912,246,45,385,Transfer,55371.23,0.00,0.00,"2025-07-22 13:03:31",Cheque,INR
7913,80,14,323,Withdrawal,53013.88,46236.79,0.00,"2025-05-26 01:09:37",Online,INR
7914,192,23,282,Withdrawal,61606.42,35116.23,0.00,"2024-09-08 12:32:07",NEFT,INR
7915,252,4,205,Deposit,23691.51,54780.43,78471.94,"2025-12-04 16:14:05",Cash,INR
7916,249,31,357,Deposit,39023.93,79668.74,118692.67,"2025-12-10 03:31:09",Cash,INR
7917,182,29,354,Withdrawal,67133.54,0.00,0.00,"2024-02-26 16:30:27",NEFT,INR
7918,77,19,135,Withdrawal,84835.93,0.00,0.00,"2024-05-18 12:04:46",ATM,INR
7919,184,15,128,Transfer,89302.52,286876.80,197574.28,"2025-03-30 05:49:26",NEFT,INR
7920,202,17,33,Deposit,19261.87,0.00,19261.87,"2025-08-01 17:46:41",Cheque,INR
7921,103,23,342,Withdrawal,72752.30,0.00,0.00,"2024-11-21 15:28:22",Cash,INR
7922,227,24,285,Withdrawal,62564.91,0.00,0.00,"2025-01-18 14:24:13",Cheque,INR
7923,290,19,236,Withdrawal,37358.84,0.00,0.00,"2024-10-14 02:29:11",Cash,INR
7924,285,24,145,Loan_payment,11037.43,0.00,0.00,"2024-12-15 13:01:29",Cash,INR
7925,63,38,372,Loan_payment,34592.32,0.00,0.00,"2024-04-13 10:30:12",NEFT,INR
7926,153,7,251,Transfer,64364.78,173008.24,108643.46,"2025-12-18 06:02:25",Cash,INR
7927,60,29,295,Transfer,62716.12,0.00,0.00,"2025-03-03 07:03:25",ATM,INR
7928,101,37,172,Loan_payment,20963.42,0.00,0.00,"2026-01-25 10:07:20",Cash,INR
7929,96,28,154,Loan_payment,59431.74,19140.11,0.00,"2024-06-24 03:12:39",Online,INR
7930,169,5,246,Transfer,39740.82,0.00,0.00,"2024-06-29 18:20:25",Online,INR
7931,73,35,68,Deposit,3437.62,90663.30,94100.92,"2024-11-28 22:47:13",NEFT,INR
7932,246,27,151,Loan_payment,15190.39,7548.96,0.00,"2025-01-03 06:45:56",Online,INR
